X,Y,Z,R,G,B
148177.359375,816781.312500,0.000533,0,255,255
148177.875000,816781.062500,0.000534,0,255,255
148178.421875,816780.812500,0.000535,0,255,255
148179.656250,816780.500000,0.000536,0,255,255
148179.578125,816780.750000,0.000537,0,255,255
148179.609375,816780.937500,0.000538,0,255,255
148179.687500,816780.750000,0.000539,0,255,255
148181.640625,816779.375000,0.000540,0,255,255
148181.937500,816778.875000,0.000541,0,255,255
148183.187500,816778.125000,0.000542,0,255,255
148183.921875,816777.750000,0.000543,0,255,255
148184.343750,816777.562500,0.000544,0,255,255
148184.234375,816777.375000,0.000545,0,255,255
148184.765625,816776.875000,0.000546,0,255,255
148185.218750,816776.875000,0.000547,0,255,255
148185.453125,816776.875000,0.000548,0,255,255
148185.437500,816776.750000,0.000549,0,255,255
148185.421875,816775.937500,0.000550,0,255,255
148185.890625,816775.500000,0.000551,0,255,255
148187.171875,816774.812500,0.000552,0,255,255
148187.921875,816774.187500,0.000553,0,255,255
148188.109375,816773.500000,0.000554,0,255,255
148188.562500,816773.625000,0.000555,0,255,255
148190.171875,816773.250000,0.000556,0,255,255
148190.703125,816773.437500,0.000557,0,255,255
148190.578125,816773.500000,0.000558,0,255,255
148191.500000,816772.937500,0.000559,0,255,255
148192.718750,816772.687500,0.000560,0,255,255
148193.031250,816772.062500,0.000561,0,255,255
148193.500000,816771.687500,0.000562,0,255,255
148194.312500,816771.562500,0.000563,0,255,255
148195.406250,816771.250000,0.000564,0,255,255
148197.687500,816770.250000,0.000565,0,255,255
148198.265625,816770.062500,0.000566,0,255,255
148198.937500,816770.000000,0.000567,0,255,255
148199.531250,816770.062500,0.000568,0,255,255
148201.421875,816769.437500,0.000569,0,255,255
148202.125000,816768.750000,0.000570,0,255,255
148202.890625,816768.062500,0.000571,0,255,255
148204.062500,816767.000000,0.000572,0,255,255
148204.296875,816767.062500,0.000573,0,255,255
148205.062500,816766.750000,0.000574,0,255,255
148205.671875,816766.125000,0.000575,0,255,255
148206.156250,816766.000000,0.000576,0,255,255
148207.062500,816765.687500,0.000577,0,255,255
148207.578125,816765.375000,0.000578,0,255,255
148208.234375,816765.125000,0.000579,0,255,255
148208.531250,816765.312500,0.000580,0,255,255
148209.109375,816764.937500,0.000581,0,255,255
148209.500000,816764.750000,0.000582,0,255,255
148209.609375,816764.687500,0.000583,0,255,255
148209.359375,816765.187500,0.000584,0,255,255
148209.906250,816765.562500,0.000585,0,255,255
148210.062500,816765.500000,0.000586,0,255,255
148209.765625,816765.687500,0.000587,0,255,255
148210.437500,816766.000000,0.000588,0,255,255
148209.921875,816766.750000,0.000589,0,255,255
148209.703125,816766.937500,0.000590,0,255,255
148211.062500,816766.750000,0.000591,0,255,255
148212.921875,816766.250000,0.000592,0,255,255
148212.000000,816767.937500,0.000593,0,255,255
148212.453125,816768.000000,0.000594,0,255,255
148212.531250,816768.187500,0.000595,0,255,255
